REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411313.524918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.20152,0.0,0.0,0.0,0.0,0,i,83,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411521.709441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.582934,0.0,0.0,0.0,0.0,0,i,1263,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420023071442952,1755.117,8065.217,-13.0642,300.628326,44.498054,12.93823,0.176903,12.521433,0.192481,2411610.66464,168141.5,-11.1904,-13.2936,3.5,3702.143,1473.147,-33.08,0.186,4.3E-5,16.05,0.007979,3.7727,0.0,13.003203,0.156696,1.555475,-0.010183,0.421,143696117,i,1756,300562,98,8192,1349386242,170,163,148,127,101,81,51,17,37,0,905,19,0,0,5,0,0,98,932,12.521433,99.0,300.628154,44.498109,-6.4,-9.1,0,0,7.0E-4,0
420023071442952,16569.543,8095.739,-12.5827,300.62758,44.500425,13.286474,0.394414,12.807809,0.180545,2411640.603122,107911.1,-11.2125,-12.8221,4.38,4411.95,1559.399,81.38,0.223,3.2E-5,15.83,0.007863,4.1718,0.0,13.330159,0.165919,2.098486,0.032499,0.436,143696117,i,1893,151602,98,75497472,1349386243,131,123,103,79,56,36,23,11,59,0,947,19,0,0,7,1,0,98,949,12.807809,99.0,300.628153,44.498109,-6.4,-9.1,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411692.454802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.123796,0.0,0.0,0.0,0.0,0,i,2302,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420023071442952,9129.099,13997.883,-12.1625,300.628483,44.498278,13.314817,0.205009,12.782515,0.1341,2411698.539229,73285.76,-11.4062,-12.519,4.43,4218.292,2048.627,38.86,0.354,1.5E-5,9.47,0.004721,1.5212,0.0,13.847125,0.163573,1.316625,-0.085236,0.599,143696117,i,2351,154400,98,0,1349451776,59,58,51,41,32,24,15,9,54,0,1576,19,0,0,1,0,0,98,1055,12.782515,99.0,300.628153,44.498109,-6.4,-9.1,0,0,7.0E-4,0
420023071442952,8906.139,14233.721,-12.5679,300.627848,44.498152,13.219214,0.148673,12.614777,0.142378,2411720.48067,106457.9,-11.0148,-12.9845,5.16,3838.122,1495.45,49.65,0.296,3.2E-5,18.47,0.009204,1.6254,0.0,13.582698,0.105919,1.276142,-0.019998,0.605,143696117,i,2513,816161,98,128,1349453824,131,120,109,92,76,52,21,5,171,0,1625,19,0,0,1,0,16,98,674,12.588159,0.101021,300.628153,44.498109,-6.4,-9.1,0,0,7.0E-4,0
420023071442952,9232.909,14195.98,-12.735,300.628175,44.497999,13.237853,0.146794,12.615842,0.10908,2411746.448034,124163.5,-11.5997,-12.8973,4.23,3690.471,2230.6,73.68,0.352,2.8E-5,9.64,0.004807,1.6271,0.0,14.452089,0.181238,1.632475,-0.141434,0.747,143696117,i,2801,748895,98,0,1349451776,112,106,96,80,62,45,28,15,70,0,1626,19,0,0,1,0,0,98,1074,12.615842,99.0,300.628153,44.498108,-6.4,-9.1,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411986.570025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.776964,0.0,0.0,0.0,0.0,0,i,4197,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420023071442952,5421.656,3577.718,-12.2925,300.630185,44.499514,12.914388,0.264245,12.8132,99.0,2412335.583761,82604.7,-11.0617,-12.9209,5.6,3010.262,1509.37,-23.97,0.365,2.2E-5,17.47,0.008677,4.0282,0.0,13.216802,0.186483,2.026231,-0.321938,0.401,143696117,i,6786,96080,98,41955456,1349386242,89,85,75,63,45,32,18,5,40,0,415,19,0,0,6,0,16,98,822,12.8132,99.0,300.628149,44.498104,-6.4,-9.1,0,0,7.0E-4,0
